,Unnamed: 0,user_id,project_id,title,adult_content,description,instructions_flag,requester_id,requester_trusted_flag,project_stat,avg_money_hourly,moneyMed,moneyTop10,moneyMax3,pool_id,pool_started_at,task_attempted_flag,country,user_language,birth_day,joined,age
6161,6327,1710096477.0,81714.0,Page relevance (new version),0,It is necessary to determine whether the request is the main topic of the web page.,1,0f3f3a1c8053bf6128f7a3b730e9162c,1,4.49,1.00699,0.02,0.1,0.0,36773972.0,2022-12-09T22:01:48.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6162,6328,1710096477.0,81714.0,Page relevance (new version),0,It is necessary to determine whether the request is the main topic of the web page.,1,0f3f3a1c8053bf6128f7a3b730e9162c,1,4.49,1.00699,0.02,0.1,0.0,36773972.0,2022-12-09T22:01:48.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6163,6329,1710096477.0,81714.0,Page relevance (new version),0,It is necessary to determine whether the request is the main topic of the web page.,1,0f3f3a1c8053bf6128f7a3b730e9162c,1,4.49,1.00699,0.02,0.1,0.0,36773972.0,2022-12-09T22:01:48.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6164,6330,1710096477.0,81714.0,Page relevance (new version),0,It is necessary to determine whether the request is the main topic of the web page.,1,0f3f3a1c8053bf6128f7a3b730e9162c,1,4.49,1.00699,0.02,0.1,0.0,36773972.0,2022-12-09T22:01:48.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6165,6331,1710096477.0,81714.0,Page relevance (new version),0,It is necessary to determine whether the request is the main topic of the web page.,1,0f3f3a1c8053bf6128f7a3b730e9162c,1,4.49,1.00699,0.02,0.1,0.0,36773972.0,2022-12-09T22:01:48.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6166,6332,1710096477.0,81714.0,Page relevance (new version),0,It is necessary to determine whether the request is the main topic of the web page.,1,0f3f3a1c8053bf6128f7a3b730e9162c,1,4.49,1.00699,0.02,0.1,0.0,36773972.0,2022-12-09T22:01:48.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6167,6333,1710096477.0,81714.0,Page relevance (new version),0,It is necessary to determine whether the request is the main topic of the web page.,1,0f3f3a1c8053bf6128f7a3b730e9162c,1,4.49,1.00699,0.02,0.1,0.0,36773972.0,2022-12-09T22:01:48.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6168,6334,1710096477.0,84339.0,Is the image a good picture of the zoo animal?,1,Please judge if the image is showing a correct zoo animal as the animal name indicated with the good image quality,1,e134d662550bd2d2176b4f3e515f6e23,0,4.56,0.0,0.0,0.0,0.0,32387125.0,2022-03-15T21:21:42.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6169,6335,1710096477.0,84339.0,Is the image a good picture of the zoo animal?,1,Please judge if the image is showing a correct zoo animal as the animal name indicated with the good image quality,1,e134d662550bd2d2176b4f3e515f6e23,0,4.56,0.0,0.0,0.0,0.0,32387125.0,2022-03-15T21:21:42.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6170,6336,1710096477.0,84339.0,Is the image a good picture of the zoo animal?,1,Please judge if the image is showing a correct zoo animal as the animal name indicated with the good image quality,1,e134d662550bd2d2176b4f3e515f6e23,0,4.56,0.0,0.0,0.0,0.0,32387125.0,2022-03-15T21:21:42.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6171,6337,1710096477.0,84339.0,Is the image a good picture of the zoo animal?,1,Please judge if the image is showing a correct zoo animal as the animal name indicated with the good image quality,1,e134d662550bd2d2176b4f3e515f6e23,0,4.56,0.0,0.0,0.0,0.0,32387125.0,2022-03-15T21:21:42.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6172,6338,1710096477.0,84339.0,Is the image a good picture of the zoo animal?,1,Please judge if the image is showing a correct zoo animal as the animal name indicated with the good image quality,1,e134d662550bd2d2176b4f3e515f6e23,0,4.56,0.0,0.0,0.0,0.0,32387125.0,2022-03-15T21:21:42.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6173,6339,1710096477.0,84339.0,Is the image a good picture of the zoo animal?,1,Please judge if the image is showing a correct zoo animal as the animal name indicated with the good image quality,1,e134d662550bd2d2176b4f3e515f6e23,0,4.56,0.0,0.0,0.0,0.0,32387125.0,2022-03-15T21:21:42.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6174,6340,1710096477.0,84339.0,Is the image a good picture of the zoo animal?,1,Please judge if the image is showing a correct zoo animal as the animal name indicated with the good image quality,1,e134d662550bd2d2176b4f3e515f6e23,0,4.56,0.0,0.0,0.0,0.0,32387125.0,2022-03-15T21:21:42.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6175,6341,1710096477.0,84339.0,Is the image a good picture of the zoo animal?,1,Please judge if the image is showing a correct zoo animal as the animal name indicated with the good image quality,1,e134d662550bd2d2176b4f3e515f6e23,0,4.56,0.0,0.0,0.0,0.0,32387125.0,2022-03-15T21:21:42.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6176,6342,1710096477.0,84339.0,Is the image a good picture of the zoo animal?,1,Please judge if the image is showing a correct zoo animal as the animal name indicated with the good image quality,1,e134d662550bd2d2176b4f3e515f6e23,0,4.56,0.0,0.0,0.0,0.0,32387125.0,2022-03-15T21:21:42.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6177,6343,1710096477.0,84339.0,Is the image a good picture of the zoo animal?,1,Please judge if the image is showing a correct zoo animal as the animal name indicated with the good image quality,1,e134d662550bd2d2176b4f3e515f6e23,0,4.56,0.0,0.0,0.0,0.0,32387125.0,2022-03-15T21:21:42.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6178,6344,1710096477.0,84339.0,Is the image a good picture of the zoo animal?,1,Please judge if the image is showing a correct zoo animal as the animal name indicated with the good image quality,1,e134d662550bd2d2176b4f3e515f6e23,0,4.56,0.0,0.0,0.0,0.0,32387125.0,2022-03-15T21:21:42.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6179,6345,1710096477.0,84339.0,Is the image a good picture of the zoo animal?,1,Please judge if the image is showing a correct zoo animal as the animal name indicated with the good image quality,1,e134d662550bd2d2176b4f3e515f6e23,0,4.56,0.0,0.0,0.0,0.0,32387125.0,2022-03-15T21:21:42.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6180,6346,1710096477.0,83639.0,تسليط الضوء على الكلمات في النص,0,تسليط الضوء على الكلمات في النص,1,d8b31d3d01b4315db0172ab7ca0cf0db,1,0.0,0.540773,0.04,0.04,0.0,32266773.0,2022-03-10T07:20:05.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6181,6347,1710096477.0,83639.0,تسليط الضوء على الكلمات في النص,0,تسليط الضوء على الكلمات في النص,1,d8b31d3d01b4315db0172ab7ca0cf0db,1,0.0,0.540773,0.04,0.04,0.0,32266773.0,2022-03-10T07:20:05.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6182,6348,1710096477.0,88265.0,💲🔊قوموا بتدوين النص من التسجيل الصوتي🔊💲,0,قوموا بتدوين النص من التسجيل الصوتي,1,d8b31d3d01b4315db0172ab7ca0cf0db,1,4.78,1.75182,0.2,0.73,0.0,33170727.0,2022-05-18T10:49:50.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6183,6349,1710096477.0,90266.0,(new) تقييم الاستجابة لطلب الموسيقى ,0,"سترى في المهمة طلب بحث عن أغنية أو مغني وصفحة ذات محتوى موسيقي قد تكون جواباً للطلب
يجب تحديد ما إن كان الجواب مرتبطاً بالطلب",1,d8b31d3d01b4315db0172ab7ca0cf0db,1,4.83,1.45946,0.03,0.68,0.0,33076599.0,2022-04-26T09:25:35.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6184,6350,1710096477.0,90266.0,(new) تقييم الاستجابة لطلب الموسيقى ,0,"سترى في المهمة طلب بحث عن أغنية أو مغني وصفحة ذات محتوى موسيقي قد تكون جواباً للطلب
يجب تحديد ما إن كان الجواب مرتبطاً بالطلب",1,d8b31d3d01b4315db0172ab7ca0cf0db,1,4.83,1.45946,0.03,0.68,0.0,33076599.0,2022-04-26T09:25:35.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6185,6351,1710096477.0,96291.0,📋📣Rate the answer of the voice assistant📣📋,0,"In this task, you need to evaluate the answer of the voice assistant. Task in Arabic",1,d8b31d3d01b4315db0172ab7ca0cf0db,1,4.59,0.738461,0.08,0.63,2.57,36762152.0,2022-12-09T01:24:10.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6186,6352,1710096477.0,96291.0,📋📣Rate the answer of the voice assistant📣📋,0,"In this task, you need to evaluate the answer of the voice assistant. Task in Arabic",1,d8b31d3d01b4315db0172ab7ca0cf0db,1,4.59,0.738461,0.08,0.63,2.57,36762152.0,2022-12-09T01:24:10.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6187,6353,1710096477.0,96291.0,📋📣Rate the answer of the voice assistant📣📋,0,"In this task, you need to evaluate the answer of the voice assistant. Task in Arabic",1,d8b31d3d01b4315db0172ab7ca0cf0db,1,4.59,0.738461,0.08,0.63,2.57,36762152.0,2022-12-09T01:24:10.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6188,6354,1710096477.0,96291.0,📋📣Rate the answer of the voice assistant📣📋,0,"In this task, you need to evaluate the answer of the voice assistant. Task in Arabic",1,d8b31d3d01b4315db0172ab7ca0cf0db,1,4.59,0.738461,0.08,0.63,2.57,36762152.0,2022-12-09T01:24:10.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6189,6355,1710096477.0,96291.0,📋📣Rate the answer of the voice assistant📣📋,0,"In this task, you need to evaluate the answer of the voice assistant. Task in Arabic",1,d8b31d3d01b4315db0172ab7ca0cf0db,1,4.59,0.770053,0.08,0.63,2.57,36764738.0,2022-12-09T06:35:15.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6190,6356,1710096477.0,96291.0,📋📣Rate the answer of the voice assistant📣📋,0,"In this task, you need to evaluate the answer of the voice assistant. Task in Arabic",1,d8b31d3d01b4315db0172ab7ca0cf0db,1,4.59,0.770053,0.08,0.63,2.57,36764738.0,2022-12-09T06:35:15.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6191,6357,1710096477.0,96291.0,📋📣Rate the answer of the voice assistant📣📋,0,"In this task, you need to evaluate the answer of the voice assistant. Task in Arabic",1,d8b31d3d01b4315db0172ab7ca0cf0db,1,4.59,0.770053,0.08,0.63,2.57,36764738.0,2022-12-09T06:35:15.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6192,6358,1710096477.0,96291.0,📋📣Rate the answer of the voice assistant📣📋,0,"In this task, you need to evaluate the answer of the voice assistant. Task in Arabic",1,d8b31d3d01b4315db0172ab7ca0cf0db,1,4.59,0.770053,0.08,0.63,2.57,36764738.0,2022-12-09T06:35:15.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6193,6359,1710096477.0,96291.0,📋📣Rate the answer of the voice assistant📣📋,0,"In this task, you need to evaluate the answer of the voice assistant. Task in Arabic",1,d8b31d3d01b4315db0172ab7ca0cf0db,1,4.59,0.770053,0.08,0.63,2.57,36764914.0,2022-12-09T06:45:19.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6194,6360,1710096477.0,96291.0,📋📣Rate the answer of the voice assistant📣📋,0,"In this task, you need to evaluate the answer of the voice assistant. Task in Arabic",1,d8b31d3d01b4315db0172ab7ca0cf0db,1,4.59,0.770053,0.08,0.63,2.57,36764914.0,2022-12-09T06:45:19.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6195,6361,1710096477.0,96291.0,📋📣Rate the answer of the voice assistant📣📋,0,"In this task, you need to evaluate the answer of the voice assistant. Task in Arabic",1,d8b31d3d01b4315db0172ab7ca0cf0db,1,4.59,0.770053,0.08,0.63,2.57,36764914.0,2022-12-09T06:45:19.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6196,6362,1710096477.0,96291.0,📋📣Rate the answer of the voice assistant📣📋,0,"In this task, you need to evaluate the answer of the voice assistant. Task in Arabic",1,d8b31d3d01b4315db0172ab7ca0cf0db,1,4.59,0.770053,0.08,0.63,2.57,36764914.0,2022-12-09T06:45:19.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6197,6363,1710096477.0,96291.0,📋📣Rate the answer of the voice assistant📣📋,0,"In this task, you need to evaluate the answer of the voice assistant. Task in Arabic",1,d8b31d3d01b4315db0172ab7ca0cf0db,1,4.58,0.782609,0.08,1.11,3.84,36767640.0,2022-12-09T10:27:28.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6198,6364,1710096477.0,96291.0,📋📣Rate the answer of the voice assistant📣📋,0,"In this task, you need to evaluate the answer of the voice assistant. Task in Arabic",1,d8b31d3d01b4315db0172ab7ca0cf0db,1,4.58,0.782609,0.08,1.11,3.84,36767640.0,2022-12-09T10:27:28.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6199,6365,1710096477.0,96291.0,📋📣Rate the answer of the voice assistant📣📋,0,"In this task, you need to evaluate the answer of the voice assistant. Task in Arabic",1,d8b31d3d01b4315db0172ab7ca0cf0db,1,4.58,0.782609,0.08,1.11,3.84,36767640.0,2022-12-09T10:27:28.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6200,6366,1710096477.0,96291.0,📋📣Rate the answer of the voice assistant📣📋,0,"In this task, you need to evaluate the answer of the voice assistant. Task in Arabic",1,d8b31d3d01b4315db0172ab7ca0cf0db,1,4.58,0.782609,0.08,1.11,3.84,36767640.0,2022-12-09T10:27:28.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6201,6367,1710096477.0,78414.0,Check the similarity between two products,False,"In this task, you will see two product listings. The PRODUCT is a product that a user has bookmarked for 
which we would like to show them. The RECOMMENDED PRODUCT offers a product we 
might suggest to the user. The goal of this task is to classify these recommendations into one of the 
following categories based on how closely the RECOMMENDED PRODUCT matches the PRODUCT.",True,dbaa749ed83b3ef412a3167f6c53c363,False,4.31,0.0,0.0,1.15,19.56,35838995.0,2022-10-11T23:36:03.957,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6202,6368,1710096477.0,78414.0,Check the similarity between two products,False,"In this task, you will see two product listings. The PRODUCT is a product that a user has bookmarked for 
which we would like to show them. The RECOMMENDED PRODUCT offers a product we 
might suggest to the user. The goal of this task is to classify these recommendations into one of the 
following categories based on how closely the RECOMMENDED PRODUCT matches the PRODUCT.",True,dbaa749ed83b3ef412a3167f6c53c363,False,4.31,0.0,0.0,1.15,19.56,35838995.0,2022-10-11T23:36:03.957,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6203,6369,1710096477.0,78414.0,Check the similarity between two products,False,"In this task, you will see two product listings. The PRODUCT is a product that a user has bookmarked for 
which we would like to show them. The RECOMMENDED PRODUCT offers a product we 
might suggest to the user. The goal of this task is to classify these recommendations into one of the 
following categories based on how closely the RECOMMENDED PRODUCT matches the PRODUCT.",True,dbaa749ed83b3ef412a3167f6c53c363,False,4.31,0.0,0.0,1.15,19.56,35838995.0,2022-10-11T23:36:03.957,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6204,6370,1710096477.0,78414.0,Check the similarity between two products,False,"In this task, you will see two product listings. The PRODUCT is a product that a user has bookmarked for 
which we would like to show them. The RECOMMENDED PRODUCT offers a product we 
might suggest to the user. The goal of this task is to classify these recommendations into one of the 
following categories based on how closely the RECOMMENDED PRODUCT matches the PRODUCT.",True,dbaa749ed83b3ef412a3167f6c53c363,False,4.31,0.0,0.0,1.15,19.56,35838995.0,2022-10-11T23:36:03.957,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
